transaction_id,date,customer_id,category,product,quantity,unit_price,total_amount,region,payment_method,status
TXN_004869,2024-09-03,CUST_0831,Livres,Guide pratique,3,41.09,123.27,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_004988,2024-09-03,CUST_0061,Vêtements,Sac à main,3,18.38,55.14,Bretagne,Virement,Complété
TXN_001840,2024-09-03,CUST_0501,Sports & Loisirs,Sac de sport,1,185.6,185.6,Île-de-France,PayPal,Complété
TXN_003252,2024-09-03,CUST_0791,Maison & Jardin,Aspirateur,1,51.69,51.69,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_001987,2024-09-04,CUST_0171,Livres,BD,3,39.82,119.46,Hauts-de-France,PayPal,Complété
TXN_001724,2024-09-04,CUST_0363,Livres,Science-fiction,1,50.08,50.08,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003495,2024-09-04,CUST_0953,Électronique,Enceinte Bluetooth,1,1222.37,1222.37,Bretagne,PayPal,Complété
TXN_001664,2024-09-04,CUST_0366,Vêtements,Chaussures,5,126.74,633.7,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_004790,2024-09-04,CUST_0094,Électronique,Laptop,4,880.34,3521.36,Bretagne,PayPal,Complété
TXN_004544,2024-09-04,CUST_0343,Maison & Jardin,Aspirateur,1,301.61,301.61,Bretagne,Apple Pay,Complété
TXN_000179,2024-09-04,CUST_0099,Électronique,Smartphone,4,924.65,3698.6,Hauts-de-France,PayPal,Complété
TXN_003055,2024-09-04,CUST_0938,Électronique,Écouteurs,1,276.08,0.0,Grand Est,Apple Pay,Annulé
TXN_003116,2024-09-05,CUST_0719,Maison & Jardin,Bougie,3,102.0,306.0,Île-de-France,Carte bancaire,Complété
TXN_000328,2024-09-05,CUST_0773,Électronique,Écouteurs,1,559.22,559.22,Île-de-France,PayPal,Complété
TXN_000965,2024-09-05,CUST_0463,Livres,Cuisine,2,45.51,91.02,Hauts-de-France,Carte bancaire,Complété
TXN_003277,2024-09-05,CUST_0256,Livres,Science-fiction,2,8.01,16.02,Île-de-France,Apple Pay,Complété
TXN_002704,2024-09-05,CUST_0771,Vêtements,Robe,1,63.58,63.58,Grand Est,Carte bancaire,Complété
TXN_003241,2024-09-05,CUST_0825,Maison & Jardin,Plante,1,51.79,51.79,Occitanie,PayPal,Complété
TXN_000415,2024-09-05,CUST_0959,Électronique,Écouteurs,3,614.44,1843.32,Hauts-de-France,Apple Pay,Complété
TXN_002327,2024-09-06,CUST_0154,Électronique,Smartphone,1,151.53,151.53,Bretagne,Apple Pay,Complété
TXN_004857,2024-09-06,CUST_0389,Vêtements,Sac à main,1,75.22,75.22,Occitanie,PayPal,Complété
TXN_000184,2024-09-06,CUST_0629,Sports & Loisirs,Sac de sport,2,518.58,1037.16,Île-de-France,Virement,Complété
TXN_002241,2024-09-06,CUST_0371,Vêtements,Sac à main,1,124.64,124.64,Nouvelle-Aquitaine,Virement,Complété
TXN_003945,2024-09-06,CUST_0947,Sports & Loisirs,Tapis de yoga,4,505.92,2023.68,Bretagne,Apple Pay,Complété
TXN_000694,2024-09-06,CUST_0903,Sports & Loisirs,Vélo,1,313.65,313.65,Occitanie,Apple Pay,Complété
TXN_000463,2024-09-07,CUST_0140,Sports & Loisirs,Vélo,1,135.51,0.0,Auvergne-Rhône-Alpes,PayPal,Annulé
TXN_002927,2024-09-07,CUST_0943,Livres,Cuisine,1,44.71,44.71,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003413,2024-09-07,CUST_0733,Électronique,Écouteurs,1,429.24,429.24,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004672,2024-09-07,CUST_0595,Maison & Jardin,Lampe,1,113.05,113.05,Hauts-de-France,Carte bancaire,Complété
TXN_003180,2024-09-08,CUST_0503,Livres,Cuisine,1,41.88,41.88,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004002,2024-09-08,CUST_0575,Vêtements,Sac à main,2,74.42,148.84,Nouvelle-Aquitaine,Virement,Complété
TXN_004120,2024-09-08,CUST_0916,Livres,Guide pratique,1,24.03,24.03,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_004959,2024-09-08,CUST_0515,Électronique,Montre connectée,2,691.34,1382.68,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_002271,2024-09-08,CUST_0419,Sports & Loisirs,Tapis de yoga,1,132.37,132.37,Grand Est,Apple Pay,Complété
TXN_003711,2024-09-09,CUST_0493,Maison & Jardin,Bougie,1,85.02,85.02,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_003997,2024-09-09,CUST_0519,Livres,BD,4,37.59,150.36,Nouvelle-Aquitaine,Virement,Complété
TXN_004121,2024-09-09,CUST_0427,Livres,Biographie,1,37.9,37.9,Occitanie,Carte bancaire,Complété
TXN_003087,2024-09-09,CUST_0312,Vêtements,Chaussures,1,71.9,71.9,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000018,2024-09-09,CUST_0270,Sports & Loisirs,Ballon,4,513.25,2053.0,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000866,2024-09-09,CUST_0842,Livres,Science-fiction,1,26.12,26.12,Grand Est,PayPal,Complété
TXN_000621,2024-09-10,CUST_0090,Vêtements,T-shirt,2,74.4,148.8,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_000132,2024-09-10,CUST_0744,Maison & Jardin,Plante,1,78.78,78.78,Occitanie,Apple Pay,Complété
TXN_004089,2024-09-10,CUST_0702,Sports & Loisirs,Ballon,1,257.96,257.96,Hauts-de-France,Apple Pay,Complété
TXN_003531,2024-09-10,CUST_0781,Électronique,Montre connectée,2,1181.59,2363.18,Bretagne,Apple Pay,Complété
TXN_000670,2024-09-10,CUST_0407,Livres,Guide pratique,1,35.73,35.73,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004085,2024-09-10,CUST_0747,Sports & Loisirs,Vélo,2,343.57,687.14,Occitanie,Apple Pay,Complété
TXN_004408,2024-09-10,CUST_0382,Livres,BD,3,14.28,42.84,Grand Est,PayPal,Complété
TXN_000151,2024-09-11,CUST_0041,Vêtements,Sac à main,2,28.83,57.66,Occitanie,Apple Pay,Complété
TXN_003272,2024-09-11,CUST_0315,Vêtements,Robe,4,139.86,559.44,Île-de-France,Virement,Complété
TXN_001823,2024-09-11,CUST_0565,Maison & Jardin,Cafetière,3,119.47,358.41,Occitanie,Carte bancaire,Complété
TXN_002102,2024-09-11,CUST_0598,Maison & Jardin,Aspirateur,1,124.69,124.69,Grand Est,Apple Pay,Complété
TXN_002555,2024-09-11,CUST_0468,Livres,BD,2,19.33,38.66,Île-de-France,Virement,Complété
TXN_002711,2024-09-12,CUST_0297,Maison & Jardin,Bougie,2,17.98,0.0,Occitanie,Carte bancaire,Annulé
TXN_001126,2024-09-12,CUST_0836,Électronique,Laptop,3,192.68,578.04,Île-de-France,PayPal,Complété
TXN_001970,2024-09-12,CUST_0922,Livres,Cuisine,1,5.01,5.01,Occitanie,PayPal,Complété
TXN_004480,2024-09-12,CUST_0431,Vêtements,Sac à main,3,38.7,116.1,Occitanie,Carte bancaire,Complété
TXN_000393,2024-09-13,CUST_0607,Électronique,Enceinte Bluetooth,1,710.44,710.44,Bretagne,Apple Pay,Complété
TXN_001384,2024-09-13,CUST_0532,Électronique,Laptop,1,431.0,431.0,Occitanie,Apple Pay,Complété
TXN_000367,2024-09-13,CUST_0369,Électronique,Smartphone,1,53.83,53.83,Occitanie,Carte bancaire,Complété
TXN_002395,2024-09-13,CUST_0729,Livres,Roman,3,46.08,138.24,Île-de-France,PayPal,Complété
TXN_001158,2024-09-13,CUST_0808,Sports & Loisirs,Gourde,2,111.5,223.0,Grand Est,Virement,Complété
TXN_000425,2024-09-13,CUST_0881,Électronique,Smartphone,1,903.84,903.84,Bretagne,PayPal,Complété
TXN_004878,2024-09-13,CUST_0415,Livres,Guide pratique,1,32.54,32.54,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_002077,2024-09-14,CUST_0401,Maison & Jardin,Coussin,1,70.15,70.15,Bretagne,PayPal,Complété
TXN_001497,2024-09-14,CUST_0555,Livres,Guide pratique,2,5.99,11.98,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_004526,2024-09-14,CUST_0827,Électronique,Smartphone,1,264.45,264.45,Hauts-de-France,Apple Pay,Complété
TXN_004973,2024-09-14,CUST_0324,Électronique,Smartphone,1,990.25,990.25,Île-de-France,Carte bancaire,Complété
TXN_000959,2024-09-14,CUST_0969,Livres,Guide pratique,1,34.72,34.72,Hauts-de-France,Carte bancaire,Complété
TXN_000916,2024-09-15,CUST_0785,Livres,Guide pratique,2,8.55,17.1,Occitanie,PayPal,Complété
TXN_003859,2024-09-15,CUST_0353,Sports & Loisirs,Raquette,1,347.16,347.16,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003889,2024-09-15,CUST_0711,Vêtements,Veste,1,109.87,109.87,Île-de-France,Virement,Complété
TXN_001109,2024-09-15,CUST_0409,Maison & Jardin,Cafetière,3,83.94,251.82,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_001792,2024-09-15,CUST_0183,Livres,BD,1,9.09,9.09,Occitanie,Carte bancaire,Complété
TXN_002983,2024-09-15,CUST_0589,Maison & Jardin,Lampe,4,170.07,680.28,Occitanie,Apple Pay,Complété
TXN_001480,2024-09-16,CUST_0796,Électronique,Montre connectée,5,876.86,4384.3,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_002101,2024-09-16,CUST_0762,Électronique,Tablette,1,1089.16,1089.16,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_002065,2024-09-16,CUST_0265,Vêtements,Jean,4,98.17,392.68,Bretagne,Virement,Complété
TXN_003224,2024-09-16,CUST_0581,Livres,Roman,1,27.73,27.73,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000908,2024-09-16,CUST_0788,Vêtements,Sac à main,3,75.63,226.89,Bretagne,PayPal,Complété
TXN_001600,2024-09-16,CUST_0545,Électronique,Smartphone,1,674.34,674.34,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002049,2024-09-16,CUST_0605,Maison & Jardin,Lampe,1,42.76,42.76,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000634,2024-09-17,CUST_0292,Maison & Jardin,Cafetière,2,193.81,387.62,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_002663,2024-09-17,CUST_0993,Électronique,Écouteurs,1,840.32,840.32,Île-de-France,Virement,Complété
TXN_004985,2024-09-17,CUST_0959,Électronique,Laptop,1,620.84,620.84,Grand Est,Apple Pay,Complété
TXN_001451,2024-09-17,CUST_0216,Électronique,Enceinte Bluetooth,2,1292.27,2584.54,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_003406,2024-09-17,CUST_0228,Maison & Jardin,Coussin,2,40.5,81.0,Bretagne,Carte bancaire,Complété
TXN_003383,2024-09-17,CUST_0011,Maison & Jardin,Bougie,2,74.2,148.4,Hauts-de-France,Carte bancaire,Complété
TXN_001139,2024-09-17,CUST_0089,Vêtements,Chaussures,2,44.61,89.22,Grand Est,PayPal,Complété
TXN_000704,2024-09-18,CUST_0102,Maison & Jardin,Plante,1,235.54,235.54,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000654,2024-09-19,CUST_0491,Maison & Jardin,Bougie,1,44.37,44.37,Nouvelle-Aquitaine,PayPal,Complété
TXN_003310,2024-09-19,CUST_0077,Électronique,Enceinte Bluetooth,3,572.19,1716.57,Île-de-France,Virement,Complété
TXN_003453,2024-09-19,CUST_0162,Livres,Guide pratique,1,12.94,12.94,Île-de-France,PayPal,Complété
TXN_000361,2024-09-19,CUST_0742,Sports & Loisirs,Gourde,1,86.25,86.25,Auvergne-Rhône-Alpes,Virement,Complété
TXN_004841,2024-09-19,CUST_0555,Vêtements,Chaussures,4,125.33,501.32,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_002779,2024-09-19,CUST_0469,Électronique,Laptop,1,981.7,981.7,Bretagne,PayPal,Complété
TXN_003814,2024-09-19,CUST_0681,Sports & Loisirs,Vélo,1,70.36,70.36,Hauts-de-France,Apple Pay,Complété
TXN_003446,2024-09-19,CUST_0712,Maison & Jardin,Plante,1,53.32,53.32,Grand Est,Carte bancaire,Complété
TXN_002507,2024-09-20,CUST_0827,Vêtements,Jean,1,31.64,31.64,Nouvelle-Aquitaine,Virement,Complété
TXN_003832,2024-09-20,CUST_0793,Livres,Biographie,2,17.58,35.16,Grand Est,PayPal,Complété
TXN_004652,2024-09-20,CUST_0427,Livres,BD,4,46.46,185.84,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_002799,2024-09-21,CUST_0271,Électronique,Enceinte Bluetooth,2,1151.85,2303.7,Hauts-de-France,Virement,Complété
TXN_000649,2024-09-21,CUST_0388,Livres,Science-fiction,2,29.9,59.8,Hauts-de-France,Carte bancaire,Complété
TXN_003403,2024-09-21,CUST_0489,Livres,Guide pratique,1,22.83,22.83,Occitanie,Carte bancaire,Complété
TXN_002063,2024-09-21,CUST_0298,Sports & Loisirs,Tapis de yoga,1,416.54,416.54,Île-de-France,PayPal,Complété
TXN_003461,2024-09-21,CUST_0117,Sports & Loisirs,Gourde,2,134.88,269.76,Hauts-de-France,Carte bancaire,Complété
TXN_000254,2024-09-21,CUST_0456,Vêtements,T-shirt,1,82.09,82.09,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003799,2024-09-21,CUST_0189,Livres,Guide pratique,1,48.05,48.05,Grand Est,Carte bancaire,Complété
TXN_002437,2024-09-22,CUST_0730,Livres,Biographie,1,23.44,0.0,Provence-Alpes-Côte d'Azur,Carte bancaire,Annulé
TXN_004802,2024-09-22,CUST_0625,Sports & Loisirs,Gourde,2,175.76,351.52,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000217,2024-09-22,CUST_0039,Livres,Science-fiction,1,45.85,45.85,Hauts-de-France,PayPal,Complété
TXN_001064,2024-09-22,CUST_0242,Livres,Cuisine,1,23.67,23.67,Bretagne,PayPal,Complété
TXN_004888,2024-09-22,CUST_0666,Maison & Jardin,Coussin,1,82.76,82.76,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_003703,2024-09-22,CUST_0169,Sports & Loisirs,Ballon,2,130.76,261.52,Nouvelle-Aquitaine,PayPal,Complété
TXN_002513,2024-09-22,CUST_0909,Maison & Jardin,Aspirateur,1,295.06,295.06,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_004659,2024-09-22,CUST_0192,Livres,Guide pratique,1,32.43,32.43,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_004669,2024-09-23,CUST_0158,Électronique,Écouteurs,4,824.17,3296.68,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000348,2024-09-23,CUST_0141,Électronique,Enceinte Bluetooth,1,95.35,95.35,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_002231,2024-09-23,CUST_0429,Livres,Cuisine,1,21.76,21.76,Grand Est,Carte bancaire,Complété
TXN_003635,2024-09-23,CUST_0562,Électronique,Tablette,2,740.63,1481.26,Île-de-France,PayPal,Complété
TXN_001985,2024-09-23,CUST_0228,Sports & Loisirs,Sac de sport,2,112.66,225.32,Île-de-France,PayPal,Complété
TXN_003942,2024-09-23,CUST_0941,Sports & Loisirs,Vélo,3,324.98,974.94,Nouvelle-Aquitaine,PayPal,Complété
TXN_002790,2024-09-23,CUST_0609,Livres,Biographie,2,41.03,82.06,Nouvelle-Aquitaine,PayPal,Complété
TXN_004788,2024-09-23,CUST_0609,Électronique,Écouteurs,2,538.75,1077.5,Hauts-de-France,PayPal,Complété
TXN_003410,2024-09-23,CUST_0205,Électronique,Montre connectée,1,421.26,421.26,Occitanie,Apple Pay,Complété
TXN_000559,2024-09-23,CUST_0127,Électronique,Enceinte Bluetooth,1,181.12,181.12,Occitanie,Apple Pay,Complété
TXN_004589,2024-09-23,CUST_0604,Vêtements,Chaussures,1,59.96,59.96,Grand Est,Apple Pay,Complété
TXN_000141,2024-09-24,CUST_0103,Sports & Loisirs,Ballon,3,398.18,1194.54,Grand Est,PayPal,Complété
TXN_004892,2024-09-24,CUST_0909,Sports & Loisirs,Ballon,1,38.14,38.14,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_004265,2024-09-24,CUST_0755,Sports & Loisirs,Tapis de yoga,4,385.39,1541.56,Hauts-de-France,Apple Pay,Complété
TXN_001991,2024-09-24,CUST_0685,Maison & Jardin,Aspirateur,1,33.03,33.03,Occitanie,PayPal,Complété
TXN_001094,2024-09-24,CUST_0444,Sports & Loisirs,Tapis de yoga,1,56.2,56.2,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_003276,2024-09-24,CUST_0104,Maison & Jardin,Bougie,1,260.5,260.5,Grand Est,PayPal,Complété
TXN_001089,2024-09-25,CUST_0710,Électronique,Écouteurs,1,196.0,196.0,Bretagne,PayPal,Complété
TXN_002923,2024-09-25,CUST_0456,Maison & Jardin,Bougie,1,234.15,234.15,Grand Est,Apple Pay,Complété
TXN_002342,2024-09-25,CUST_0884,Sports & Loisirs,Gourde,2,511.05,1022.1,Hauts-de-France,Apple Pay,Complété
TXN_004273,2024-09-25,CUST_0718,Maison & Jardin,Bougie,4,244.32,977.28,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_004068,2024-09-25,CUST_0138,Sports & Loisirs,Tapis de yoga,1,290.6,290.6,Bretagne,Apple Pay,Complété
TXN_002175,2024-09-25,CUST_0070,Électronique,Enceinte Bluetooth,1,857.12,857.12,Île-de-France,PayPal,Complété
TXN_004164,2024-09-25,CUST_0251,Livres,Science-fiction,3,23.04,69.12,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_002754,2024-09-26,CUST_0262,Livres,Biographie,1,51.46,51.46,Hauts-de-France,PayPal,Complété
TXN_001649,2024-09-26,CUST_0538,Livres,Science-fiction,4,15.65,62.6,Bretagne,Carte bancaire,Complété
TXN_003259,2024-09-26,CUST_0546,Vêtements,T-shirt,1,98.54,98.54,Hauts-de-France,Carte bancaire,Complété
TXN_003471,2024-09-26,CUST_0571,Vêtements,Veste,3,64.7,194.1,Île-de-France,PayPal,Complété
TXN_002679,2024-09-27,CUST_0255,Maison & Jardin,Aspirateur,1,152.8,152.8,Nouvelle-Aquitaine,PayPal,Complété
TXN_004564,2024-09-27,CUST_0426,Électronique,Smartphone,1,975.64,975.64,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_003698,2024-09-27,CUST_0938,Électronique,Laptop,1,1256.03,1256.03,Nouvelle-Aquitaine,Virement,Complété
TXN_002404,2024-09-27,CUST_0660,Livres,Roman,1,30.44,30.44,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_000094,2024-09-28,CUST_0252,Sports & Loisirs,Gourde,3,289.64,868.92,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003589,2024-09-28,CUST_0962,Sports & Loisirs,Raquette,2,225.58,451.16,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_002272,2024-09-28,CUST_0769,Vêtements,Sac à main,1,144.35,144.35,Bretagne,Carte bancaire,Complété
TXN_001207,2024-09-28,CUST_0380,Vêtements,Sac à main,1,136.72,136.72,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_002719,2024-09-28,CUST_0676,Maison & Jardin,Plante,1,82.56,82.56,Île-de-France,Carte bancaire,Complété
TXN_001611,2024-09-29,CUST_0680,Maison & Jardin,Bougie,2,107.17,214.34,Grand Est,Carte bancaire,Complété
TXN_004476,2024-09-29,CUST_0431,Électronique,Montre connectée,1,960.84,960.84,Île-de-France,Virement,Complété
TXN_003866,2024-09-29,CUST_0293,Sports & Loisirs,Tapis de yoga,2,418.68,837.36,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_000088,2024-09-29,CUST_0694,Électronique,Montre connectée,1,76.54,76.54,Bretagne,Apple Pay,Complété
TXN_001121,2024-09-29,CUST_0639,Livres,Cuisine,1,26.34,26.34,Occitanie,Virement,Complété
TXN_002745,2024-09-29,CUST_0378,Livres,Guide pratique,2,50.14,100.28,Occitanie,PayPal,Complété
TXN_000259,2024-09-30,CUST_0076,Livres,Roman,1,10.25,10.25,Grand Est,Apple Pay,Complété
TXN_000383,2024-09-30,CUST_0654,Maison & Jardin,Bougie,2,271.69,543.38,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_003060,2024-09-30,CUST_0815,Maison & Jardin,Cafetière,2,188.6,377.2,Auvergne-Rhône-Alpes,Virement,Complété
TXN_001178,2024-10-01,CUST_0142,Sports & Loisirs,Gourde,1,387.77,387.77,Grand Est,Apple Pay,Complété
TXN_000352,2024-10-01,CUST_0540,Électronique,Montre connectée,5,207.6,1038.0,Occitanie,Virement,Complété
TXN_004623,2024-10-01,CUST_0693,Sports & Loisirs,Tapis de yoga,1,492.96,492.96,Nouvelle-Aquitaine,Virement,Complété
TXN_001918,2024-10-01,CUST_0998,Électronique,Laptop,1,588.63,588.63,Grand Est,Apple Pay,Complété
TXN_004949,2024-10-01,CUST_0453,Sports & Loisirs,Gourde,3,439.08,1317.24,Nouvelle-Aquitaine,PayPal,Complété
TXN_003679,2024-10-01,CUST_0306,Vêtements,Veste,4,111.32,445.28,Île-de-France,Carte bancaire,Complété
TXN_000093,2024-10-01,CUST_0277,Sports & Loisirs,Tapis de yoga,2,403.96,807.92,Grand Est,Apple Pay,Complété
TXN_000794,2024-10-01,CUST_0555,Livres,BD,3,13.27,39.81,Nouvelle-Aquitaine,PayPal,Complété
TXN_002172,2024-10-01,CUST_0054,Vêtements,T-shirt,2,103.22,206.44,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_000998,2024-10-02,CUST_0488,Livres,Biographie,2,45.2,90.4,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000331,2024-10-02,CUST_0901,Maison & Jardin,Lampe,2,30.16,60.32,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_001821,2024-10-03,CUST_0704,Maison & Jardin,Bougie,1,172.34,172.34,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000359,2024-10-03,CUST_0730,Électronique,Laptop,1,761.67,761.67,Bretagne,Carte bancaire,Complété
TXN_000586,2024-10-04,CUST_0003,Sports & Loisirs,Ballon,4,59.58,238.32,Hauts-de-France,Virement,Complété
TXN_003100,2024-10-04,CUST_0049,Vêtements,Veste,4,131.5,526.0,Île-de-France,PayPal,Complété
TXN_004040,2024-10-04,CUST_0219,Sports & Loisirs,Vélo,3,439.66,1318.98,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002675,2024-10-04,CUST_0039,Vêtements,T-shirt,1,50.57,50.57,Occitanie,Apple Pay,Complété
TXN_001227,2024-10-04,CUST_0636,Sports & Loisirs,Raquette,1,234.05,234.05,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002353,2024-10-05,CUST_0040,Sports & Loisirs,Vélo,1,161.92,161.92,Nouvelle-Aquitaine,Virement,Complété
TXN_004519,2024-10-05,CUST_0420,Livres,BD,1,47.01,47.01,Nouvelle-Aquitaine,Virement,Complété
TXN_001584,2024-10-05,CUST_0389,Maison & Jardin,Lampe,1,221.72,221.72,Occitanie,PayPal,Complété
TXN_001545,2024-10-05,CUST_0955,Livres,Cuisine,3,20.66,61.98,Bretagne,PayPal,Complété
TXN_004592,2024-10-05,CUST_0491,Sports & Loisirs,Vélo,3,314.91,944.73,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_001168,2024-10-05,CUST_0457,Électronique,Écouteurs,5,1066.7,5333.5,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002822,2024-10-06,CUST_0559,Livres,Roman,5,22.2,111.0,Bretagne,Carte bancaire,Complété
TXN_000857,2024-10-06,CUST_0477,Sports & Loisirs,Vélo,4,359.92,1439.68,Grand Est,PayPal,Complété
TXN_004944,2024-10-06,CUST_0479,Électronique,Enceinte Bluetooth,1,231.84,231.84,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_002232,2024-10-06,CUST_0067,Maison & Jardin,Coussin,2,168.94,337.88,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002373,2024-10-07,CUST_0883,Sports & Loisirs,Gourde,1,459.87,459.87,Grand Est,Carte bancaire,Complété
TXN_000646,2024-10-07,CUST_0271,Électronique,Laptop,1,876.03,876.03,Hauts-de-France,PayPal,Complété
TXN_001107,2024-10-07,CUST_0660,Livres,BD,3,13.2,39.6,Occitanie,Virement,Complété
TXN_003162,2024-10-07,CUST_0223,Sports & Loisirs,Raquette,3,77.59,232.77,Hauts-de-France,Apple Pay,Complété
TXN_003196,2024-10-07,CUST_0813,Maison & Jardin,Aspirateur,1,318.0,318.0,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000738,2024-10-07,CUST_0803,Sports & Loisirs,Tapis de yoga,1,13.06,0.0,Grand Est,PayPal,Annulé
TXN_002338,2024-10-08,CUST_0341,Vêtements,Jean,1,107.68,107.68,Hauts-de-France,PayPal,Complété
TXN_001328,2024-10-08,CUST_0083,Sports & Loisirs,Raquette,1,389.73,389.73,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004915,2024-10-08,CUST_0265,Vêtements,Veste,1,69.49,69.49,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_001275,2024-10-08,CUST_0761,Vêtements,T-shirt,1,31.9,31.9,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000470,2024-10-08,CUST_0087,Sports & Loisirs,Vélo,2,376.58,753.16,Occitanie,Carte bancaire,Complété
TXN_000207,2024-10-09,CUST_0514,Livres,Cuisine,2,13.75,27.5,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_000925,2024-10-09,CUST_0066,Électronique,Écouteurs,1,803.41,803.41,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_001136,2024-10-09,CUST_0481,Sports & Loisirs,Ballon,3,93.08,0.0,Hauts-de-France,Apple Pay,Remboursé
TXN_002202,2024-10-10,CUST_0443,Sports & Loisirs,Gourde,2,268.01,536.02,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002244,2024-10-10,CUST_0417,Sports & Loisirs,Sac de sport,1,476.11,476.11,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000493,2024-10-10,CUST_0328,Vêtements,Robe,3,109.56,328.68,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_003358,2024-10-10,CUST_0662,Vêtements,Veste,2,110.94,221.88,Hauts-de-France,PayPal,Complété
TXN_000041,2024-10-10,CUST_0469,Maison & Jardin,Coussin,3,49.35,148.05,Hauts-de-France,Carte bancaire,Complété
TXN_001278,2024-10-11,CUST_0845,Vêtements,T-shirt,3,147.18,441.54,Bretagne,PayPal,Complété
TXN_004017,2024-10-11,CUST_0198,Électronique,Montre connectée,1,442.11,442.11,Hauts-de-France,Virement,Complété
TXN_001582,2024-10-11,CUST_0924,Sports & Loisirs,Tapis de yoga,1,87.63,87.63,Hauts-de-France,Carte bancaire,Complété
TXN_002104,2024-10-11,CUST_0420,Vêtements,Veste,1,33.53,33.53,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003234,2024-10-12,CUST_0594,Maison & Jardin,Aspirateur,3,115.08,345.24,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_003955,2024-10-12,CUST_0539,Électronique,Smartphone,4,896.47,3585.88,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_003566,2024-10-12,CUST_0252,Vêtements,Jean,4,45.31,181.24,Hauts-de-France,Virement,Complété
TXN_000091,2024-10-12,CUST_0870,Maison & Jardin,Aspirateur,3,151.75,455.25,Bretagne,Apple Pay,Complété
